title,condition,kind
설득의 과학 Ⅱ,종료,사회
아동과 청소년의 건강환경 Ⅱ,종료,사회
우리 문화 속의 한자어 Ⅱ,종료,사회
발레 : 융합문화예술의 실제 Ⅱ,종료,사회
내 안의 우주 : 인체 구조와 기능 2,청강가능,사회
 뇌졸중의 재활치료2,청강가능,사회
중국민간가요와 대중문화 : 민간가요로 배우는 중국문화,청강가능,사회
이동통신공학Ⅱ,청강가능,공학
생물학적 인간Ⅱ,청강가능,자연
욕망의 이해 : 모방이론으로 우리 일상 돌아보기,종료,인문
"가족과 건강: 암, 극복할 수 있다 Ⅰ ",청강가능,의료
일반인을 위한 첨단 과학기술의 세계,종료,자연
My Major & Big Data,종료,사회
고객 니즈 분석을 통한 융합 제품 개발 전략,청강가능,공학
부산과세계,종료,인문
ICBM+AI 기술을 접목한 리빙랩 설계 입문,청강가능,공학
포용적 사회를 위한 디지털헬스케어,종료,의료
사회적 가치와 소셜벤처,청강가능,사회
"전환의 시대, 한반도 읽기 ; 세 개의 한반도와 나 그리고 우리의 꿈",청강가능,인문
숫자로 보는 북한 주민의 생활,청강가능,인문
해양도시 부산의 역사와 문화,청강가능,인문
4차 산업혁명과 경영혁신,청강가능,사회
논리와 사고,청강가능,인문
인격과 로봇,청강가능,인문
소프트웨어공학,청강가능,공학
"의료사고, 법으로 이해하기",종료,사회
헌법: 갈등해결의 코드,종료,사회
"기본권, 세상과 통하는 法",종료,사회
역사와 문화 속의 인간,종료,인문
패션 스튜디오,종료,인문
음악은 왜 치료적인가?,종료,의료
한국의 자연지리,종료,자연
결혼과 행복,청강가능,인문
모빌리티 디자인 방법론,청강가능,인문
코딩과 스토리텔링,청강가능,인문
내 안의 우주: 인체 구조와 기능 1,청강가능,인문
국제지역학 입문II : 개발협력학,청강가능,사회
설득의 과학Ⅰ,종료,사회
아동과 청소년의 건강환경 Ⅰ,종료,사회
우리 문화 속의 한자어 Ⅰ,종료,사회
학교에서의 효과적인 의사소통 방법,청강가능,교육
세계로 통하는 한국어 : 고급 Ⅱ,청강가능,교육
세계로 통하는 한국어 : 고급 Ⅰ,청강가능,교육
경제통계학 3부 : 표본조사와 통계적 추론 ,종료,교육
"경제통계학 2부 : 통계적 추론을 위한 개념, 도구, 사례 ",종료,교육
시민교양을 위한 정치철학: 한나 아렌트,청강가능,인문
한국어 문화 문법을 통한 한국 문화의 이해,청강가능,인문
결혼과 가족(Marriage and Family),청강가능,인문
감성미디어를 통한 인터랙티브 스토리텔링,청강가능,예체능
R 데이터 분석 입문,청강가능,공학
Quantum Mechanics for IT/NT/BT,청강가능,공학
테너 이현의 오페라 사랑방,청강가능,예체능
수사는 과학이다,청강가능,예체능
생물학적 인간Ⅰ,청강가능,자연
이동통신공학Ⅰ,청강가능,공학
"WHY, HOW로 풀어보는 생리학",청강가능,의료
서양철학산책,청강가능,인문
STATA를 이용한 경제 데이터 분석론,청강가능,사회
제도와 경제,종료,사회
한·중·일 관계사의 비극,종료,인문
Ships 船,청강가능,인문
기능성 식품의 이해,청강가능,자연
러시아의 역사와 문화,청강가능,사회
중국영화,청강가능,사회
우주생명과학: 우주에서 만난 지구인,종료,자연
빅데이터의 처리 및 분석 실습,청강가능,공학
사회적 가치와 소셜벤처,청강가능,사회
모던 프론트 웹 디자인 입문,청강가능,공학
마인크래프트 교육용 에디션을 이용한 컴퓨팅 입문,청강가능,공학
세대간 소통을 위한 리더십,청강가능,교육
가족과 건강: 알기 쉬운 간호학,청강가능,의료
그리스로마 문화와 사상,청강가능,인문
인문기초회계,청강가능,사회
조선후기 사상과 문화,청강가능,인문
한국스토리텔링의 원형,청강가능,인문
교육방법 및 교육공학,청강가능,교육
컴퓨터구조 및 모바일프로세서,청강가능,공학
알기 쉬운 해양생명과학(동기계절),청강가능,자연
유네스코 무형유산 제주해녀(동기계절),청강가능,인문
"의료사고, 법으로 이해하기",종료,사회
논쟁으로 보는 한국 성리학,청강가능,인문
한국의 자연지리,종료,자연
동서고전의 만남,청강가능,자연
"기본권, 세상과 통하는 法",종료,사회
예기(禮記): 함께하는 삶에서의 품위있고 예절바른 행위에 대한 기록,청강가능,인문
"미래로 가는 길, ALL 來(래)",종료,인문
빅 데이터 첫 걸음,종료,공학
설득의 과학 Ⅱ,종료,공학
의료인을 위한 현대적 리더십,청강가능,의료
아동과 청소년의 건강환경 Ⅱ,종료,의료
우리 문화 속의 한자어 Ⅱ,종료,의료
4차 산업혁명의 이해,청강가능,공학
DNA로 살펴 본 생물의 진화,청강가능,자연
디지털통신시스템: 변복조와 전력스펙트럼,청강가능,공학
앙트러프러너십: 스타트업에 도전하는 길,청강가능,사회
할 수 있게 하는 4IR 기술,종료,의료
포용적 사회를 위한 디지털헬스케어,종료,의료
우리말 형태론,청강가능,인문
가족과 건강 : 행복한 삶을 위한 정신의학 Ⅱ,청강가능,의료
"한국, 세계와 만나다:'조약'으로 보는 한국근대사 ",청강가능,인문
모르고 지나친 심리학,청강가능,사회
재미있는 화학공학,청강가능,사회
러시아를 읽는 열세개의 창,청강가능,인문
발해제국의 역사와 문화,청강가능,인문
"지역에서 시작하는 지속가능한 국제개발: 새로운 모형, 새로운 사례 PartⅡ",종료,사회
"지역에서 시작하는 지속가능한 국제개발: 새로운 모형, 새로운 사례 PartⅠ",종료,사회
"생명과 문학의 미학, 박경리의 토지",종료,인문
잃어버린 30억년을 찾아서,청강가능,인문
서비스 로봇,청강가능,인문
"여태명, 캘리그라피 표정담기",청강가능,예체능
한방의학콘서트,청강가능,의료
"창조경영을 위한 인적자원관리, 길을 묻다",청강가능,의료
열역학1,청강가능,공학
유체역학,청강가능,공학
활과 리라: 생물학과 철학의 접점 찾기,청강가능,자연
텍스트 마이닝 실전 및 분석,청강가능,자연
문학이란 무엇인가,청강가능,자연
운동은 약이다: 이론과 실제,청강가능,자연
Understanding Human Rights,종료,사회
"창조의 시대, 르네상스",청강가능,사회
그림으로 읽는 영미문학,청강가능,인문
헌법: 갈등해결의 코드,종료,사회
4차 산업혁명과 경영혁신,종료,사회
한국인의 말과 글 그리고 얼,청강가능,인문
"빅데이터의 세계, 원리와 응용",종료,사회
역사와 문화 속의 인간,종료,인문
4차 산업혁명과 창업(창업 리스크를 줄이는 법률이야기),청강가능,사회
바이오메디컬비전 및 응용,청강가능,공학
한국어 문화 문법을 통한 한국 문화의 이해,종료,인문
"강화도, 우리역사를 말하다",청강가능,인문
유체역학,종료,공학
경제학원론 : 미시경제학,종료,공학
패션 스튜디오,종료,공학
네트워크 기초,종료,공학
21세기의 놀이하는 인간 : 컴퓨터게임 개론,청강가능,공학
"한의학이야기, 전통 속의 우리 의학과 미래가치로서의 한의학",청강가능,공학
진화와 인간 본성,청강가능,공학
센서 및 구동기,청강가능,공학
전기자동차 구동 제어,청강가능,공학
영화 코스튬 디자인,종료,예체능
코딩과 스토리텔링,청강가능,예체능
다문화와 세계종교 기행,종료,인문
설득의 과학Ⅰ,종료,인문
게임인공지능,청강가능,공학
한국의 전쟁과 문화 변동,종료,인문
4차 산업혁명과 현대조직,청강가능,사회
C#을 이용한 GUI프로그래밍,종료,공학
"아두이노, IT인들의 it템",종료,공학
스마트파밍,종료,자연
아동과 청소년의 건강환경 Ⅰ,종료,자연
발레 : 융합문화예술의 실제 Ⅰ,종료,자연
트랜스미디어 스토리텔링,종료,사회
우리 문화 속의 한자어 Ⅰ,종료,사회
한국수어 이해와 기초 실습,청강가능,교육
다시 찾는 조선의 역사와 인물,청강가능,인문
반려동물과 행복나눔,청강가능,의료
식생활 습관과 건강,청강가능,자연
Popology: 대중문화로 인문학하기,종료,인문
고령화 사회의 주거공간학,청강가능,공학
신체이완과 움직임 (소메틱 소도구 필라테스),청강가능,예체능
가족과 건강 : 행복한 삶을 위한 정신의학 Ⅰ,청강가능,의료
열전소재 및 소자입문,청강가능,공학
재료공학과 함께 하는 세상 구경,청강가능,공학
한국의 유네스코 인류무형문화유산 : 축제와 신화,청강가능,인문
연속체 역학과 유한요소해석,청강가능,공학
통계학의 이해 Ⅰ,청강가능,자연
재무제표 작성 : Step-by-Step Guide,청강가능,자연
정책학개론,청강가능,자연
다산선생지식경영법,청강가능,자연
경영데이터마이닝,청강가능,자연
과학기술혁신시대의 디자인이슈,청강가능,자연
다시보는한국독립운동사,청강가능,자연
현실경제의 이해,종료,자연
"과학철학, 인간중심 과학기술 기반사회를 꿈꾸며",청강가능,자연
공연을 만드는 사람들,청강가능,자연
생활속의 화학,청강가능,자연
개념으로 읽는 동아시아 근현대,종료,인문
"La Francophonie : essence culturelle, nécessité politique - 온라인 공개 강좌 « 프랑코포니 : 문화적 정수와 정치적 요구 »",청강가능,사회
소프트웨어공학,종료,공학
Physics for Everybody,청강가능,자연
생명의 프린키피아,청강가능,자연
기업가정신과 행동(Entrepreneurial Thinking and Action),청강가능,사회
교육심리,청강가능,교육
화학으로 본 세상이야기,청강가능,자연
파이썬을 이용한 기계학습 개론,청강가능,자연
디자인 천일야화,종료,예체능
아트플레이: 이미지로 생각하다,청강가능,예체능
코리안 디아스포라의 삶과 문학 ,청강가능,인문
떠도는 자의 운명과 상상력,청강가능,인문
흩어짐의 한국문학 ,청강가능,인문
서양철학의 전통,청강가능,인문
흩어지는 민중과 경계 너머의 지성,청강가능,인문
러시아 한인의 꿈과 고뇌,청강가능,인문
이주와 정주의 경계에 선 사람들 ,청강가능,인문
"병자호란의 창(窓)으로 다시 본 조선시대, 조선시대 사람들",청강가능,인문
포스트산업시대와 포스트 휴머니즘,청강가능,인문
아리스토텔레스 철학,청강가능,인문
한국 외교 콜로키움: 공공외교를 중심으로,청강가능,사회
"가족과 건강: 암, 극복할 수 있다 Ⅱ",종료,의료
디자인 프로세스,청강가능,의료
"가족과 건강: 암, 극복할 수 있다 Ⅰ ",청강가능,의료
인문브리꼴레르프로젝트 II,청강가능,인문
인적자원관리,청강가능,사회
컬러리더십,청강가능,사회
"민주주의: 역사, 현재, 그리고 미래",청강가능,사회
알기쉬운영양학,청강가능,자연
상인들이 만든 르네상스 예술이야기,청강가능,사회
중독의 심리학,청강가능,사회
초기불교,청강가능,사회
역사문화의 블루오션 바로보기,청강가능,인문
솔직한 원자력 이야기,청강가능,인문
Digital Forensic Investigation,종료,사회
"한국철학사, 한국지성사의 거장들을 만나다",청강가능,사회
중용 : 천국건설의 방법 찾기,종료,사회
차이나마케팅 : 중국 내수시장 공략하기,종료,사회
대학 : 현대인의 행복 찾기,종료,사회
소화약제학,청강가능,공학
The Korean Economic Development,청강가능,사회
경험디자인,청강가능,사회
소통-행복과 변화로 가는 길,청강가능,교육
자료구조,청강가능,공학
전자회로,종료,공학
경제학 첫걸음 Part 2: 거시경제학,청강가능,공학
경제학원론 : 미시경제학,종료,공학
로보틱스,청강가능,공학
